Frame,HOG
pruebaC-14338.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14339.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14340.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14341.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14342.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14343.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14344.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14345.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14346.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14347.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14348.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14349.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14350.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14351.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14352.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14353.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14354.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14355.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14356.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14357.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14358.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14359.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14360.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14361.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14362.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14363.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14364.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14365.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14366.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14367.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14368.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14369.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14370.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14371.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14372.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14373.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14374.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14375.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14376.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14377.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14378.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14379.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14380.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14381.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14382.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14383.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14384.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14385.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14386.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14387.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14388.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14389.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14390.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14391.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14392.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14393.png,[0.         0.         0.         ... 0.01108603 0.00260618 0.00725981]
pruebaC-14394.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14395.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14396.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14397.png,[0.         0.         0.         ... 0.         0.         0.02111382]
pruebaC-14398.png,[0.         0.         0.         ... 0.         0.         0.02111382]
pruebaC-14399.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14400.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14401.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14402.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14403.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14404.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14405.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14406.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14407.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14408.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14409.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14410.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14411.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14412.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14413.png,[0.         0.         0.         ... 0.         0.         0.01677906]
pruebaC-14414.png,[0.         0.         0.         ... 0.01689562 0.00564622 0.02791205]
pruebaC-14415.png,[0.         0.         0.         ... 0.01932991 0.00645972 0.03193356]
pruebaC-14416.png,[0.         0.         0.         ... 0.01786133 0.00596895 0.02950743]
pruebaC-14417.png,[0.         0.         0.         ... 0.01812064 0.00605561 0.02993583]
pruebaC-14418.png,[0.         0.         0.         ... 0.02091895 0.00699075 0.0345587 ]
pruebaC-14419.png,[0.         0.         0.         ... 0.01808443 0.0060435  0.02987599]
pruebaC-14420.png,[0.         0.         0.         ... 0.02093285 0.0069954  0.03458167]
pruebaC-14421.png,[0.         0.         0.         ... 0.01918805 0.00641231 0.02910184]
pruebaC-14422.png,[0.         0.         0.         ... 0.01860776 0.00621839 0.02822174]
pruebaC-14423.png,[0.         0.         0.         ... 0.01987627 0.00664231 0.03014565]
pruebaC-14424.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14425.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14426.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14427.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14428.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14429.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14430.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14431.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14432.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14433.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14434.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14435.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14436.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14437.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14438.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14439.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14440.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14441.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14442.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14443.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14444.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14445.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14446.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14447.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14448.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14449.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14450.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14451.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14452.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14453.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14454.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14455.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14456.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14457.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14458.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14459.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14460.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14461.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14462.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14463.png,[0.        0.        0.        ... 0.        0.        0.2614479]
pruebaC-14464.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14465.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14466.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14467.png,[0.         0.         0.         ... 0.01175417 0.00392805 0.23706092]
pruebaC-14468.png,[0.         0.         0.         ... 0.01176619 0.00393206 0.23730317]
pruebaC-14469.png,[0.         0.         0.         ... 0.01176619 0.00393206 0.23730317]
pruebaC-14470.png,[0.         0.         0.         ... 0.00832652 0.00278258 0.1814067 ]
pruebaC-14471.png,[0.         0.         0.         ... 0.01175417 0.00392805 0.23706092]
pruebaC-14472.png,[0.         0.         0.         ... 0.01175417 0.00392805 0.23706092]
pruebaC-14473.png,[0.         0.         0.         ... 0.01176619 0.00393206 0.23730317]
pruebaC-14474.png,[0.         0.         0.         ... 0.         0.         0.03333323]
pruebaC-14475.png,[0.         0.         0.         ... 0.         0.         0.02844965]
pruebaC-14476.png,[0.         0.         0.         ... 0.         0.         0.02922959]
pruebaC-14477.png,[0.         0.         0.         ... 0.         0.         0.02782286]
pruebaC-14478.png,[0.         0.         0.         ... 0.         0.         0.03099726]
pruebaC-14479.png,[0.         0.         0.         ... 0.         0.         0.03333757]
pruebaC-14480.png,[0.         0.         0.         ... 0.         0.         0.02565564]
pruebaC-14481.png,[0.         0.         0.         ... 0.         0.         0.02669014]
pruebaC-14482.png,[0.         0.         0.         ... 0.         0.         0.02483207]
pruebaC-14483.png,[0.         0.         0.         ... 0.         0.         0.02203953]
pruebaC-14484.png,[0.         0.         0.         ... 0.         0.         0.02481867]
pruebaC-14485.png,[0.         0.         0.         ... 0.         0.         0.02235534]
pruebaC-14486.png,[0.         0.         0.         ... 0.         0.         0.02439234]
pruebaC-14487.png,[0.        0.        0.        ... 0.        0.        0.0222714]
pruebaC-14488.png,[0.         0.         0.         ... 0.         0.         0.02275207]
pruebaC-14489.png,[0.         0.         0.         ... 0.         0.         0.02168071]
pruebaC-14490.png,[0.         0.         0.         ... 0.         0.         0.02166613]
pruebaC-14491.png,[0.         0.         0.         ... 0.         0.         0.02738791]
pruebaC-14492.png,[0.         0.         0.         ... 0.         0.         0.02656924]
pruebaC-14493.png,[0.         0.         0.         ... 0.         0.         0.02735099]
pruebaC-14494.png,[0.         0.         0.         ... 0.         0.         0.02656924]
pruebaC-14495.png,[0.         0.         0.         ... 0.         0.         0.02735099]
pruebaC-14496.png,[0.         0.         0.         ... 0.         0.         0.02656924]
pruebaC-14497.png,[0.         0.         0.         ... 0.         0.         0.02696863]
pruebaC-14498.png,[0.         0.         0.         ... 0.00419603 0.00140224 0.00428254]
pruebaC-14499.png,[0.         0.         0.         ... 0.00433533 0.0014488  0.00442471]
pruebaC-14500.png,[0.         0.         0.         ... 0.00438597 0.00146572 0.00447639]
pruebaC-14501.png,[0.         0.         0.         ... 0.00449563 0.00150236 0.00458831]
pruebaC-14502.png,[0.         0.         0.         ... 0.00438575 0.00146564 0.00447617]
pruebaC-14503.png,[0.         0.         0.         ... 0.00447159 0.00149433 0.00456378]
pruebaC-14504.png,[0.         0.         0.         ... 0.00447159 0.00149433 0.00456378]
pruebaC-14505.png,[0.         0.         0.         ... 0.00445319 0.00148818 0.004545  ]
pruebaC-14506.png,[0.         0.         0.         ... 0.         0.         0.35118067]
pruebaC-14507.png,[0.         0.         0.         ... 0.         0.         0.35185677]
pruebaC-14508.png,[0.         0.         0.         ... 0.         0.         0.35126752]
pruebaC-14509.png,[0.        0.        0.        ... 0.        0.        0.3518432]
pruebaC-14510.png,[0.        0.        0.        ... 0.        0.        0.3507069]
pruebaC-14511.png,[0.         0.         0.         ... 0.         0.         0.35140532]
pruebaC-14512.png,[0.         0.         0.         ... 0.         0.         0.35104984]
pruebaC-14513.png,[0.         0.         0.         ... 0.         0.         0.35166916]
pruebaC-14514.png,[0.         0.         0.         ... 0.         0.         0.35197705]
pruebaC-14515.png,[0.        0.        0.        ... 0.        0.        0.3516469]
pruebaC-14516.png,[0.         0.         0.         ... 0.         0.         0.35196292]
pruebaC-14517.png,[0.        0.        0.        ... 0.        0.        0.3516469]
pruebaC-14518.png,[0.         0.         0.         ... 0.         0.         0.35183755]
pruebaC-14519.png,[0.         0.         0.         ... 0.         0.         0.35104984]
pruebaC-14520.png,[0.         0.         0.         ... 0.         0.         0.35149774]
pruebaC-14521.png,[0.         0.         0.         ... 0.         0.         0.36222503]
pruebaC-14522.png,[0.        0.        0.        ... 0.        0.        0.3602606]
pruebaC-14523.png,[0.         0.         0.         ... 0.         0.         0.36075684]
pruebaC-14524.png,[0.         0.         0.         ... 0.         0.         0.35849798]
pruebaC-14525.png,[0.        0.        0.        ... 0.        0.        0.3574332]
pruebaC-14526.png,[0.         0.         0.         ... 0.         0.         0.35972756]
pruebaC-14527.png,[0.         0.         0.         ... 0.         0.         0.35777158]
pruebaC-14528.png,[0.         0.         0.         ... 0.         0.         0.35723785]
pruebaC-14529.png,[0.         0.         0.         ... 0.         0.         0.35820875]
pruebaC-14530.png,[0.       0.       0.       ... 0.       0.       0.347581]
pruebaC-14531.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14532.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14533.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14534.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14535.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14536.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14537.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14538.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14539.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14540.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14541.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14542.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14543.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14544.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14545.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14546.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14547.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14548.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14549.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14550.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14551.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14552.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14553.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14554.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14555.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14556.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14557.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14558.png,[0.         0.         0.         ... 0.01162316 0.00388427 0.23441866]
pruebaC-14559.png,[0.         0.         0.         ... 0.01168106 0.00390361 0.23558632]
pruebaC-14560.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14561.png,[0.         0.         0.         ... 0.00813919 0.00271998 0.17845571]
pruebaC-14562.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14563.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14564.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14565.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14566.png,[0.        0.        0.        ... 0.        0.        0.0269724]
pruebaC-14567.png,[0.         0.         0.         ... 0.         0.         0.02643795]
pruebaC-14568.png,[0.         0.         0.         ... 0.         0.         0.02663945]
pruebaC-14569.png,[0.         0.         0.         ... 0.         0.         0.02625502]
pruebaC-14570.png,[0.         0.         0.         ... 0.         0.         0.02681302]
pruebaC-14571.png,[0.         0.         0.         ... 0.         0.         0.02587393]
pruebaC-14572.png,[0.         0.         0.         ... 0.         0.         0.02575693]
pruebaC-14573.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14574.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14575.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14576.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14577.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14578.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14579.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14580.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14581.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14582.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14583.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-14584.png,[0.         0.         0.         ... 0.         0.         0.02893927]
pruebaC-14585.png,[0.         0.         0.         ... 0.         0.         0.02018114]
pruebaC-14586.png,[0.         0.         0.         ... 0.         0.         0.01990923]
pruebaC-14587.png,[0.         0.         0.         ... 0.         0.         0.01987582]
